list_name,name,label::Portuguese,label::Swahili,country,region,district,ward,village,hamlet,code
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Ugezi,Other,NA
hamlet,Umatumbi,Umatumbi,Umatumbi,Tanzania,Pwani,Kibiti DC,Mtawanya,Umatumbi,Umatumbi,MBT
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Umatumbi,Other,NA
hamlet,Umikendo,Umikendo,Umikendo,Tanzania,Pwani,Kibiti DC,Mtawanya,Umikendo,Umikendo,UMI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Umikendo,Other,NA
hamlet,Unyamlani,Unyamlani,Unyamlani,Tanzania,Pwani,Kibiti DC,Mtawanya,Unyamlani,Unyamlani,UNY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Unyamlani,Other,NA
hamlet,Upazi,Upazi,Upazi,Tanzania,Pwani,Kibiti DC,Mtawanya,Upazi,Upazi,UPA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Upazi,Other,NA
hamlet,Uzomboko,Uzomboko,Uzomboko,Tanzania,Pwani,Kibiti DC,Mtawanya,Uzomboko,Uzomboko,ZOM
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Uzomboko,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtawanya,Other,Other,NA
hamlet,Kikale Mjini,Kikale Mjini,Kikale Mjini,Tanzania,Pwani,Kibiti DC,Mtunda,Kikale,Kikale Mjini,KLA
hamlet,Makoge,Makoge,Makoge,Tanzania,Pwani,Kibiti DC,Mtunda,Kikale,Makoge,MEG
hamlet,Mtandu,Mtandu,Mtandu,Tanzania,Pwani,Kibiti DC,Mtunda,Kikale,Mtandu,KLN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtunda,Kikale,Other,NA
hamlet,Mbongola,Mbongola,Mbongola,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda A,Mbongola,MBG
hamlet,Mbumi,Mbumi,Mbumi,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda A,Mbumi,MBB
hamlet,Mikunguni,Mikunguni,Mikunguni,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda A,Mikunguni,MIU
hamlet,Mtunda A,Mtunda A,Mtunda A,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda A,Mtunda A,MTN
hamlet,Ngualo,Ngualo,Ngualo,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda A,Ngualo,NGR
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda A,Other,NA
hamlet,Beta,Beta,Beta,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda B,Beta,BET
hamlet,Mchikichini,Mchikichini,Mchikichini,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda B,Mchikichini,MCH
hamlet,Mtunda B,Mtunda B,Mtunda B,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda B,Mtunda B,MTD
hamlet,Nganyanga,Nganyanga,Nganyanga,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda B,Nganyanga,NGY
hamlet,Nyafeda,Nyafeda,Nyafeda,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda B,Nyafeda,NYF
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtunda,Mtunda B,Other,NA
hamlet,Magomeni,Magomeni,Magomeni,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Magomeni,MGM
hamlet,Misuguli,Misuguli,Misuguli,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Misuguli,MMS
hamlet,Mkata,Mkata,Mkata,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Mkata,MKT
hamlet,Muyuyu mjini,Muyuyu mjini,Muyuyu mjini,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Muyuyu mjini,MUY
hamlet,Njianne,Njianne,Njianne,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Njianne,NJI
hamlet,Nyambele,Nyambele,Nyambele,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Nyambele,NBM
hamlet,Sonywe,Sonywe,Sonywe,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Sonywe,SOY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtunda,Muyuyu,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mtunda,Other,Other,NA
hamlet,Mkole,Mkole,Mkole,Tanzania,Pwani,Kibiti DC,Mwambao,Kigunguli,Mkole,MOE
hamlet,Mpafuni,Mpafuni,Mpafuni,Tanzania,Pwani,Kibiti DC,Mwambao,Kigunguli,Mpafuni,MPA
hamlet,Mselema,Mselema,Mselema,Tanzania,Pwani,Kibiti DC,Mwambao,Kigunguli,Mselema,MSL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Kigunguli,Other,NA
hamlet,Kariakoo,Kariakoo,Kariakoo,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja A,Kariakoo,KAR
hamlet,Kisanjani,Kisanjani,Kisanjani,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja A,Kisanjani,KJN
hamlet,Masakwi,Masakwi,Masakwi,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja A,Masakwi,MAS
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja A,Other,NA
hamlet,Mfenesini,Mfenesini,Mfenesini,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja B,Mfenesini,MFE
hamlet,Mkegetoni,Mkegetoni,Mkegetoni,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja B,Mkegetoni,MKG
hamlet,Mweyubaruti,Mweyubaruti,Mweyubaruti,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja B,Mweyubaruti,MWY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Kivinja B,Other,NA
hamlet,Mititimbo,Mititimbo,Mititimbo,Tanzania,Pwani,Kibiti DC,Mwambao,Mchungu,Mititimbo,MIT
hamlet,Mpekeso,Mpekeso,Mpekeso,Tanzania,Pwani,Kibiti DC,Mwambao,Mchungu,Mpekeso,MPE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Mchungu,Other,NA
hamlet,Kikombe,Kikombe,Kikombe,Tanzania,Pwani,Kibiti DC,Mwambao,Mkenda,Kikombe,KBO
hamlet,Mkenda Mnazi,Mkenda Mnazi,Mkenda Mnazi,Tanzania,Pwani,Kibiti DC,Mwambao,Mkenda,Mkenda Mnazi,MKD
hamlet,Ngungule,Ngungule,Ngungule,Tanzania,Pwani,Kibiti DC,Mwambao,Mkenda,Ngungule,NGG
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Mkenda,Other,NA
hamlet,Genju,Genju,Genju,Tanzania,Pwani,Kibiti DC,Mwambao,Msindaji,Genju,GEN
hamlet,Madukani,Madukani,Madukani,Tanzania,Pwani,Kibiti DC,Mwambao,Msindaji,Madukani,MAD
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Msindaji,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mwambao,Other,Other,NA
hamlet,Kilulatambwe Kati,Kilulatambwe Kati,Kilulatambwe Kati,Tanzania,Pwani,Kibiti DC,Ruaruke,Kilulatambwe,Kilulatambwe Kati,KTI
hamlet,Mbusi,Mbusi,Mbusi,Tanzania,Pwani,Kibiti DC,Ruaruke,Kilulatambwe,Mbusi,MBS
hamlet,Milonzi,Milonzi,Milonzi,Tanzania,Pwani,Kibiti DC,Ruaruke,Kilulatambwe,Milonzi,MGL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Ruaruke,Kilulatambwe,Other,NA
hamlet,Mkopi,Mkopi,Mkopi,Tanzania,Pwani,Kibiti DC,Ruaruke,Nyamatanga,Mkopi,MOI
hamlet,Mtomboloka,Mtomboloka,Mtomboloka,Tanzania,Pwani,Kibiti DC,Ruaruke,Nyamatanga,Mtomboloka,MTO
hamlet,Nyamatanga,Nyamatanga,Nyamatanga,Tanzania,Pwani,Kibiti DC,Ruaruke,Nyamatanga,Nyamatanga,NMG
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Ruaruke,Nyamatanga,Other,NA
hamlet,Kindande,Kindande,Kindande,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke A,Kindande,KAD
hamlet,Kiwaga,Kiwaga,Kiwaga,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke A,Kiwaga,KIW
hamlet,Mwenge,Mwenge,Mwenge,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke A,Mwenge,MWN
hamlet,Nyambalapi,Nyambalapi,Nyambalapi,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke A,Nyambalapi,NYP
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke A,Other,NA
hamlet,Kimbwere famiti,Kimbwere famiti,Kimbwere famiti,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Kimbwere famiti,KIF
hamlet,Mbawa,Mbawa,Mbawa,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Mbawa,MWB
hamlet,Mfule Mkumbini,Mfule Mkumbini,Mfule Mkumbini,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Mfule Mkumbini,MFU
hamlet,Mgerezini,Mgerezini,Mgerezini,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Mgerezini,MGE
hamlet,Nyanindi - Makoge,Nyanindi - Makoge,Nyanindi - Makoge,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Nyanindi - Makoge,NEK
hamlet,Sangweni Matosa,Sangweni Matosa,Sangweni Matosa,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Sangweni Matosa,SAW
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Ruaruke,Ruaruke B,Other,NA
hamlet,Garibovu,Garibovu,Garibovu,Tanzania,Pwani,Kibiti DC,Ruaruke,Rungungu,Garibovu,GAR
hamlet,Miwaleni,Miwaleni,Miwaleni,Tanzania,Pwani,Kibiti DC,Ruaruke,Rungungu,Miwaleni,MIW
hamlet,Mkwende,Mkwende,Mkwende,Tanzania,Pwani,Kibiti DC,Ruaruke,Rungungu,Mkwende,MWK
hamlet,Mungutwa,Mungutwa,Mungutwa,Tanzania,Pwani,Kibiti DC,Ruaruke,Rungungu,Mungutwa,MUN
hamlet,Rungungu,Rungungu,Rungungu,Tanzania,Pwani,Kibiti DC,Ruaruke,Rungungu,Rungungu,RUN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Ruaruke,Rungungu,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Ruaruke,Other,Other,NA
hamlet,Pwani,Pwani,Pwani,Tanzania,Pwani,Kibiti DC,Salale,Kiomboni,Pwani,KIO
hamlet,Twana,Twana,Twana,Tanzania,Pwani,Kibiti DC,Salale,Kiomboni,Twana,TWA
hamlet,Urongoni,Urongoni,Urongoni,Tanzania,Pwani,Kibiti DC,Salale,Kiomboni,Urongoni,URO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Salale,Kiomboni,Other,NA
hamlet,Kilwani,Kilwani,Kilwani,Tanzania,Pwani,Kibiti DC,Salale,Mchinga,Kilwani,KLI
hamlet,Mchinga,Mchinga,Mchinga,Tanzania,Pwani,Kibiti DC,Salale,Mchinga,Mchinga,MCI
hamlet,Salale,Salale,Salale,Tanzania,Pwani,Kibiti DC,Salale,Mchinga,Salale,SAL
hamlet,Saninga,Saninga,Saninga,Tanzania,Pwani,Kibiti DC,Salale,Mchinga,Saninga,SAI
hamlet,Simba Ulanga,Simba Ulanga,Simba Ulanga,Tanzania,Pwani,Kibiti DC,Salale,Mchinga,Simba Ulanga,SIB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Salale,Mchinga,Other,NA
hamlet,Mfisini A,Mfisini A,Mfisini A,Tanzania,Pwani,Kibiti DC,Salale,Mfisini,Mfisini A,MFI
hamlet,Mfisini B,Mfisini B,Mfisini B,Tanzania,Pwani,Kibiti DC,Salale,Mfisini,Mfisini B,MFS
hamlet,Mfisini kati,Mfisini kati,Mfisini kati,Tanzania,Pwani,Kibiti DC,Salale,Mfisini,Mfisini kati,MFN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Salale,Mfisini,Other,NA
hamlet,Kihingi Pwani,Kihingi Pwani,Kihingi Pwani,Tanzania,Pwani,Kibiti DC,Salale,Nyamisati,Kihingi Pwani,KKP
hamlet,Kihingi Shule,Kihingi Shule,Kihingi Shule,Tanzania,Pwani,Kibiti DC,Salale,Nyamisati,Kihingi Shule,KIH
hamlet,Mjengea,Mjengea,Mjengea,Tanzania,Pwani,Kibiti DC,Salale,Nyamisati,Mjengea,MJE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Salale,Nyamisati,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Salale,Other,Other,NA
hamlet,Golani,Golani,Golani,Tanzania,Pwani,Rufiji DC,Chemchem,Golani,Golani,GOA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Golani,Other,NA
hamlet,Kindwiti/Kidwitwi,Kindwiti/Kidwitwi,Kindwiti/Kidwitwi,Tanzania,Pwani,Rufiji DC,Chemchem,Kindwiti/Kidwitwi,Kindwiti/Kidwitwi,KWI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Kindwiti/Kidwitwi,Other,NA
hamlet,Kipei,Kipei,Kipei,Tanzania,Pwani,Rufiji DC,Chemchem,Kipei,Kipei,KEI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Kipei,Other,NA
hamlet,Nyandakatundu,Nyandakatundu,Nyandakatundu,Tanzania,Pwani,Rufiji DC,Chemchem,Nyandakatundu,Nyandakatundu,NTY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Nyandakatundu,Other,NA
hamlet,Nyandumbi,Nyandumbi,Nyandumbi,Tanzania,Pwani,Rufiji DC,Chemchem,Nyandumbi,Nyandumbi,NUD
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Nyandumbi,Other,NA
hamlet,Nyangwai,Nyangwai,Nyangwai,Tanzania,Pwani,Rufiji DC,Chemchem,Nyangwai,Nyangwai,NIY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Nyangwai,Other,NA
hamlet,Nyawanje/ngwembele,Nyawanje/ngwembele,Nyawanje/ngwembele,Tanzania,Pwani,Rufiji DC,Chemchem,Nyawanje/Ngwembele,Nyawanje/ngwembele,NNB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Nyawanje/Ngwembele,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chemchem,Other,Other,NA
hamlet,Ipengo,Ipengo,Ipengo,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi A,Ipengo,IPE
hamlet,Kiegele,Kiegele,Kiegele,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi A,Kiegele,KIE
hamlet,Kigogo,Kigogo,Kigogo,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi A,Kigogo,KGO
hamlet,Tangini,Tangini,Tangini,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi A,Tangini,TAN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi A,Other,NA
hamlet,Boto,Boto,Boto,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi B,Boto,BOT
hamlet,Kilindi,Kilindi,Kilindi,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi B,Kilindi,KKN
hamlet,Kipoka,Kipoka,Kipoka,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi B,Kipoka,KKO
hamlet,Kipoka msomeni,Kipoka msomeni,Kipoka msomeni,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi B,Kipoka msomeni,KSP
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi B,Msikitini,MST
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi B,Other,NA
hamlet,Chumbi Magharibi,Chumbi Magharibi,Chumbi Magharibi,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi C,Chumbi Magharibi,CHG
hamlet,Kanga,Kanga,Kanga,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi C,Kanga,KAN
hamlet,Ngaro,Ngaro,Ngaro,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi C,Ngaro,NLG
hamlet,Nyakipande,Nyakipande,Nyakipande,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi C,Nyakipande,NDK
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chumbi,Chumbi C,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Chumbi,Other,Other,NA
hamlet,Kaunda,Kaunda,Kaunda,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Kaunda,KAU
hamlet,Kazamoyo,Kazamoyo,Kazamoyo,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Kazamoyo,KAZ
hamlet,Mparange,Mparange,Mparange,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Mparange,MPR
hamlet,Mtakuja,Mtakuja,Mtakuja,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Mtakuja,MTK
hamlet,Mwenge,Mwenge,Mwenge,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Mwenge,MWG
hamlet,Ujamaa,Ujamaa,Ujamaa,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Ujamaa,UJM
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kaskazini,Other,NA
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Msikitini,MSN
hamlet,Mwenge,Mwenge,Mwenge,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Mwenge,MWW
hamlet,SIDO,SIDO,SIDO,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,SIDO,SID
hamlet,Sisi kwa Sisi,Sisi kwa Sisi,Sisi kwa Sisi,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Sisi kwa Sisi,SIS
hamlet,Tangimoja,Tangimoja,Tangimoja,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Tangimoja,TAG
hamlet,Ujirani Mwema,Ujirani Mwema,Ujirani Mwema,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Ujirani Mwema,UJI
hamlet,Umoja,Umoja,Umoja,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Umoja,UMO
hamlet,Upendo,Upendo,Upendo,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Upendo,UPE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kati,Other,NA
hamlet,Karume,Karume,Karume,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Karume,KAM
hamlet,Kawawa,Kawawa,Kawawa,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Kawawa,KAW
hamlet,Malemba,Malemba,Malemba,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Malemba,MLM
hamlet,Mpima,Mpima,Mpima,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Mpima,MPM
hamlet,Muungano,Muungano,Muungano,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Muungano,MOU
hamlet,Nyerere,Nyerere,Nyerere,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Nyerere,NYR
hamlet,P/Kisumo,P/Kisumo,P/Kisumo,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,P/Kisumo,PKI
hamlet,Posta,Posta,Posta,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Posta,POT
hamlet,Tangimbili Kusini,Tangimbili Kusini,Tangimbili Kusini,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Tangimbili Kusini,TAB
hamlet,Uhuru,Uhuru,Uhuru,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Uhuru,UHU
hamlet,Ujamaa,Ujamaa,Ujamaa,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Ujamaa,UJJ
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ikwiriri,Ikwiriri Kusini,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Ikwiriri,Other,Other,NA
hamlet,Mawilo,Mawilo,Mawilo,Tanzania,Pwani,Rufiji DC,Kipugira,Kipo,Mawilo,MOL
hamlet,Mgohori,Mgohori,Mgohori,Tanzania,Pwani,Rufiji DC,Kipugira,Kipo,Mgohori,MGO
hamlet,Mpande,Mpande,Mpande,Tanzania,Pwani,Rufiji DC,Kipugira,Kipo,Mpande,MPN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Kipugira,Kipo,Other,NA
hamlet,Kipugira,Kipugira,Kipugira,Tanzania,Pwani,Rufiji DC,Kipugira,Kipugira,Kipugira,KUK
hamlet,Pangapanga,Pangapanga,Pangapanga,Tanzania,Pwani,Rufiji DC,Kipugira,Kipugira,Pangapanga,PAG
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Rufiji DC,Kipugira,Kipugira,Other,NA
hamlet,Nyikanza,Nyikanza,Nyikanza,Tanzania,Pwani,Rufiji DC,Kipugira,Ndundunyikanza,Nyikanza,NYI
hamlet,Tetema,Tetema,Tetema,Tanzania,Pwani,Rufiji DC,Kipugira,Ndundunyikanza,Tetema,TET
